dataset,scene_id,frame_idx,predicted_confidence,predicted_std,actual_confidence,decision,is_audit_frame,source_json
nuscenes_full,e233467e827140efa4b42d2b4c435855,192,0.937203,0.201363,0.890666,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,193,0.937618,0.201292,0.889588,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,194,0.938489,0.201084,0.890591,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,195,0.93744,0.201527,0.890592,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,196,0.93731,0.201378,0.889458,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,197,0.939132,0.200939,0.890464,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,198,0.937839,0.201348,0.889329,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,199,0.937705,0.201469,0.89031,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,200,0.938062,0.201399,0.891602,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,201,0.939034,0.200984,0.890592,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,202,0.938567,0.201093,0.891627,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,203,0.936723,0.201648,0.890559,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,204,0.938203,0.201191,0.891567,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,205,0.938432,0.201139,0.891473,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,206,0.936923,0.201386,0.890383,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,207,0.936085,0.20163,0.890803,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,208,0.935728,0.201744,0.890761,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,209,0.937857,0.201116,0.889465,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,210,0.938572,0.200994,0.889492,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,211,0.937622,0.201094,0.888541,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,212,0.937197,0.201215,0.889501,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,213,0.935756,0.201632,0.888522,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,214,0.935761,0.201668,0.889471,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,215,0.936437,0.201494,0.889456,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,216,0.937572,0.201082,0.888219,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,217,0.936869,0.201253,0.889263,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,218,0.937157,0.201203,0.889307,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,219,0.936029,0.201512,0.88799,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,220,0.936405,0.201449,0.884071,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,221,0.937097,0.201181,0.882959,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,222,0.936847,0.201276,0.884063,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,223,0.936682,0.201386,0.882977,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,224,0.938297,0.201128,0.884052,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,225,0.938592,0.201137,0.884019,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,226,0.937865,0.201185,0.882837,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,227,0.938458,0.201145,0.883941,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,228,0.938085,0.201274,0.882773,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,229,0.93753,0.20146,0.883772,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,230,0.937963,0.201438,0.889417,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,231,0.936792,0.201625,0.888324,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,232,0.938489,0.201392,0.889444,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,233,0.939037,0.201401,0.88833,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,234,0.939108,0.201507,0.889374,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,235,0.941004,0.201262,0.88939,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,236,0.940166,0.201377,0.888383,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,237,0.938388,0.201849,0.88934,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,238,0.94104,0.201413,0.889303,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,239,0.939729,0.201599,0.879777,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,240,0.939396,0.201802,0.885813,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,241,0.939129,0.201752,0.883144,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,242,0.941088,0.201492,0.887268,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,243,0.940913,0.201634,0.885729,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,244,0.94241,0.201473,0.884603,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,245,0.942409,0.201576,0.885741,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,246,0.941998,0.20157,0.884613,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,247,0.942272,0.201622,0.885636,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,248,0.942836,0.201621,0.885577,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,249,0.94316,0.201663,0.884694,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,250,0.943987,0.201618,0.884748,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,251,0.942912,0.201597,0.88374,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,252,0.941901,0.201751,0.884796,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,253,0.944315,0.201377,0.884744,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,254,0.943371,0.20149,0.883735,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,255,0.944853,0.201303,0.884688,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,256,0.944014,0.201287,0.883749,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,257,0.943971,0.201287,0.884684,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,258,0.942596,0.201426,0.884725,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,259,0.941736,0.201526,0.883671,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,260,0.942635,0.201513,0.878045,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,261,0.94021,0.201685,0.886663,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,262,0.939953,0.201714,0.887051,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,263,0.941998,0.201435,0.887019,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,264,0.942065,0.201424,0.885983,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,265,0.942108,0.201415,0.886968,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,266,0.938956,0.201678,0.886926,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,267,0.938957,0.201669,0.885892,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,268,0.939865,0.201544,0.886922,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,269,0.939566,0.201575,0.886859,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,270,0.939054,0.201633,0.886362,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,271,0.938068,0.201638,0.887374,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,272,0.936898,0.201813,0.886288,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,273,0.938582,0.201604,0.887389,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,274,0.936561,0.201894,0.886287,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,275,0.93823,0.201676,0.887313,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,276,0.938227,0.201567,0.886286,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,277,0.937349,0.201681,0.887242,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,278,0.940476,0.201392,0.886264,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,279,0.938211,0.201518,0.878717,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,280,0.936438,0.201715,0.88001,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,281,0.937144,0.201543,0.878843,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,282,0.937174,0.201563,0.879912,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,283,0.934796,0.201847,0.878753,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,284,0.936923,0.201634,0.879879,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,285,0.935891,0.201769,0.878786,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,286,0.935751,0.201673,0.879835,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,287,0.936262,0.201647,0.8786,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,288,0.937437,0.201567,0.879783,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,289,0.937611,0.201554,0.870673,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,290,0.935915,0.201722,0.880478,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,291,0.935347,0.201703,0.880523,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,292,0.933608,0.201941,0.879455,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,293,0.936437,0.201694,0.880469,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,294,0.938089,0.201602,0.87948,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,295,0.940881,0.201478,0.880574,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,296,0.931478,0.202316,0.879448,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,297,0.93554,0.201854,0.880529,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,298,0.938407,0.201643,0.880538,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,299,0.939013,0.201637,0.87941,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,300,0.935897,0.20186,0.87719,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,301,0.929524,0.201686,0.88426,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,302,0.930478,0.201608,0.885315,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,303,0.932155,0.201457,0.884302,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,304,0.932418,0.201465,0.885398,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,305,0.935281,0.201245,0.885378,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,306,0.93293,0.201401,0.884378,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,307,0.934764,0.201277,0.885395,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,308,0.934878,0.201296,0.884322,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,309,0.93404,0.201395,0.885451,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,310,0.935285,0.201322,0.885051,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,311,0.933927,0.201374,0.886127,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,312,0.933396,0.201435,0.88497,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,313,0.933946,0.201403,0.886205,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,314,0.933836,0.201428,0.885088,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,315,0.933031,0.201516,0.886133,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,316,0.931491,0.20159,0.886103,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,317,0.935252,0.201298,0.885073,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,318,0.936243,0.201255,0.88615,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,319,0.932879,0.201506,0.885079,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,320,0.934095,0.201422,0.884964,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,321,0.932602,0.201479,0.8839,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,322,0.931853,0.201559,0.884999,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,323,0.935882,0.201289,0.88492,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,324,0.934702,0.20137,0.884003,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,325,0.935868,0.201317,0.885004,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,326,0.932133,0.201515,0.885019,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,327,0.929732,0.201753,0.883968,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,328,0.931304,0.201616,0.885087,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,329,0.929616,0.201668,0.876969,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,330,0.931838,0.201549,0.867473,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,331,0.932402,0.201444,0.876496,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,332,0.928027,0.201855,0.876608,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,333,0.932359,0.201502,0.875442,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,334,0.934334,0.201406,0.876603,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,335,0.934049,0.201447,0.876592,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,336,0.930553,0.201641,0.875508,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,337,0.929325,0.201784,0.876625,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,338,0.931396,0.201634,0.876611,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,339,0.932075,0.201611,0.875568,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,340,0.935443,0.201626,0.867151,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,341,0.904019,0.201639,0.874164,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,342,0.907374,0.201452,0.875593,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,343,0.901639,0.201878,0.87553,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,344,0.904151,0.201684,0.874339,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,345,0.906212,0.201572,0.875469,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,346,0.905147,0.2016,0.874304,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,347,0.902877,0.201774,0.87556,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,348,0.900461,0.202003,0.875523,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,349,0.902464,0.201846,0.874396,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,350,0.899374,0.202253,0.87256,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,351,0.897721,0.200944,0.881409,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,352,0.896917,0.201003,0.880312,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,353,0.8958,0.201098,0.88139,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,354,0.894445,0.201229,0.880313,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,355,0.895884,0.201064,0.8807,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,356,0.898973,0.200769,0.882106,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,357,0.900994,0.200635,0.88028,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,358,0.899211,0.200735,0.881408,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,359,0.896832,0.20091,0.880253,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,360,0.896757,0.200907,0.875201,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,361,0.895916,0.200937,0.87387,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,362,0.892099,0.201306,0.875498,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,363,0.895047,0.200979,0.874167,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,364,0.895625,0.20091,0.875332,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,365,0.895012,0.200947,0.874214,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,366,0.896684,0.200777,0.875428,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,e233467e827140efa4b42d2b4c435855,367,0.895402,0.20086,0.875499,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
